,unique_id,ds,y
25227,JC-JC,2024-08-15 07:00:00+00:00,2097.599
25228,JC-JC,2024-08-15 08:00:00+00:00,2079.916
25229,JC-JC,2024-08-15 09:00:00+00:00,2134.783
25230,JC-JC,2024-08-15 10:00:00+00:00,2257.001
25231,JC-JC,2024-08-15 11:00:00+00:00,2389.371
25232,JC-JC,2024-08-15 12:00:00+00:00,2517.649
25233,JC-JC,2024-08-15 13:00:00+00:00,2650.847
25234,JC-JC,2024-08-15 14:00:00+00:00,2862.297
25235,JC-JC,2024-08-15 15:00:00+00:00,3128.431
25236,JC-JC,2024-08-15 16:00:00+00:00,3440.567
25237,JC-JC,2024-08-15 17:00:00+00:00,3754.192
25238,JC-JC,2024-08-15 18:00:00+00:00,4031.37
25239,JC-JC,2024-08-15 19:00:00+00:00,4274.356
25240,JC-JC,2024-08-15 20:00:00+00:00,4494.358
25241,JC-JC,2024-08-15 21:00:00+00:00,4562.276
25242,JC-JC,2024-08-15 22:00:00+00:00,4440.69
25243,JC-JC,2024-08-15 23:00:00+00:00,4172.884
25244,JC-JC,2024-08-16 00:00:00+00:00,3914.3
25245,JC-JC,2024-08-16 01:00:00+00:00,3619.524
25246,JC-JC,2024-08-16 02:00:00+00:00,3275.487
25247,JC-JC,2024-08-16 03:00:00+00:00,2935.989
25248,JC-JC,2024-08-16 04:00:00+00:00,2676.974
25249,JC-JC,2024-08-16 05:00:00+00:00,2458.336
25250,JC-JC,2024-08-16 06:00:00+00:00,2261.855
25251,JC-JC,2024-08-16 07:00:00+00:00,2177.809
25252,JC-JC,2024-08-16 08:00:00+00:00,2186.888
25253,JC-JC,2024-08-16 09:00:00+00:00,2232.94
25254,JC-JC,2024-08-16 10:00:00+00:00,2330.143
25255,JC-JC,2024-08-16 11:00:00+00:00,2443.023
25256,JC-JC,2024-08-16 12:00:00+00:00,2618.606
25257,JC-JC,2024-08-16 13:00:00+00:00,2805.324
25258,JC-JC,2024-08-16 14:00:00+00:00,3053.26
25259,JC-JC,2024-08-16 15:00:00+00:00,3334.843
25260,JC-JC,2024-08-16 16:00:00+00:00,3713.388
25261,JC-JC,2024-08-16 17:00:00+00:00,3994.446
25262,JC-JC,2024-08-16 18:00:00+00:00,4275.022
25263,JC-JC,2024-08-16 19:00:00+00:00,4485.244
25264,JC-JC,2024-08-16 20:00:00+00:00,4646.359
25265,JC-JC,2024-08-16 21:00:00+00:00,4705.114
25266,JC-JC,2024-08-16 22:00:00+00:00,4551.074
25267,JC-JC,2024-08-16 23:00:00+00:00,4244.361
25268,JC-JC,2024-08-17 00:00:00+00:00,4003.247
25269,JC-JC,2024-08-17 01:00:00+00:00,3690.601
25270,JC-JC,2024-08-17 02:00:00+00:00,3374.505
25271,JC-JC,2024-08-17 03:00:00+00:00,3064.534
25272,JC-JC,2024-08-17 04:00:00+00:00,2811.372
25273,JC-JC,2024-08-17 05:00:00+00:00,2605.951
25274,JC-JC,2024-08-17 06:00:00+00:00,2445.544
25275,JC-JC,2024-08-17 07:00:00+00:00,2371.634
25276,JC-JC,2024-08-17 08:00:00+00:00,2332.508
25277,JC-JC,2024-08-17 09:00:00+00:00,2345.202
25278,JC-JC,2024-08-17 10:00:00+00:00,2375.928
25279,JC-JC,2024-08-17 11:00:00+00:00,2462.496
25280,JC-JC,2024-08-17 12:00:00+00:00,2611.383
25281,JC-JC,2024-08-17 13:00:00+00:00,2827.114
25282,JC-JC,2024-08-17 14:00:00+00:00,3103.443
25283,JC-JC,2024-08-17 15:00:00+00:00,3384.258
25284,JC-JC,2024-08-17 16:00:00+00:00,3534.868
25285,JC-JC,2024-08-17 17:00:00+00:00,3547.596
25286,JC-JC,2024-08-17 18:00:00+00:00,3555.786
25287,JC-JC,2024-08-17 19:00:00+00:00,3473.128
25288,JC-JC,2024-08-17 20:00:00+00:00,3248.917
25289,JC-JC,2024-08-17 21:00:00+00:00,3137.755
25290,JC-JC,2024-08-17 22:00:00+00:00,3075.795
25291,JC-JC,2024-08-17 23:00:00+00:00,3034.23
25292,JC-JC,2024-08-18 00:00:00+00:00,3020.216
25293,JC-JC,2024-08-18 01:00:00+00:00,2946.406
25294,JC-JC,2024-08-18 02:00:00+00:00,2787.576
25295,JC-JC,2024-08-18 03:00:00+00:00,2646.892
25296,JC-JC,2024-08-18 04:00:00+00:00,2520.842
25297,JC-JC,2024-08-18 05:00:00+00:00,2394.753
25298,JC-JC,2024-08-18 06:00:00+00:00,2318.082
25299,JC-JC,2024-08-18 07:00:00+00:00,2242.079
25300,JC-JC,2024-08-18 08:00:00+00:00,2230.806
25301,JC-JC,2024-08-18 09:00:00+00:00,2252.724
25302,JC-JC,2024-08-18 10:00:00+00:00,2299.149
25303,JC-JC,2024-08-18 11:00:00+00:00,2367.164
25304,JC-JC,2024-08-18 12:00:00+00:00,2503.31
25305,JC-JC,2024-08-18 13:00:00+00:00,2674.626
25306,JC-JC,2024-08-18 14:00:00+00:00,2912.44
25307,JC-JC,2024-08-18 15:00:00+00:00,3142.128
25308,JC-JC,2024-08-18 16:00:00+00:00,3393.264
25309,JC-JC,2024-08-18 17:00:00+00:00,3669.188
25310,JC-JC,2024-08-18 18:00:00+00:00,3942.775
25311,JC-JC,2024-08-18 19:00:00+00:00,4159.606
25312,JC-JC,2024-08-18 20:00:00+00:00,4418.01
25313,JC-JC,2024-08-18 21:00:00+00:00,4353.567
25314,JC-JC,2024-08-18 22:00:00+00:00,4055.502
25315,JC-JC,2024-08-18 23:00:00+00:00,3788.788
25316,JC-JC,2024-08-19 00:00:00+00:00,3628.537
25317,JC-JC,2024-08-19 01:00:00+00:00,3440.789
25318,JC-JC,2024-08-19 02:00:00+00:00,3175.406
25319,JC-JC,2024-08-19 03:00:00+00:00,2931.373
25320,JC-JC,2024-08-19 04:00:00+00:00,2650.299
25321,JC-JC,2024-08-19 05:00:00+00:00,2427.627
25322,JC-JC,2024-08-19 06:00:00+00:00,2294.375
25323,JC-JC,2024-08-19 07:00:00+00:00,2205.437
25324,JC-JC,2024-08-19 08:00:00+00:00,2206.267
25325,JC-JC,2024-08-19 09:00:00+00:00,2299.101
25326,JC-JC,2024-08-19 10:00:00+00:00,2434.884
25327,JC-JC,2024-08-19 11:00:00+00:00,2589.392
25328,JC-JC,2024-08-19 12:00:00+00:00,2765.616
25329,JC-JC,2024-08-19 13:00:00+00:00,2890.44
25330,JC-JC,2024-08-19 14:00:00+00:00,3093.053
25331,JC-JC,2024-08-19 15:00:00+00:00,3278.884
25332,JC-JC,2024-08-19 16:00:00+00:00,3489.729
25333,JC-JC,2024-08-19 17:00:00+00:00,3795.05
25334,JC-JC,2024-08-19 18:00:00+00:00,4077.365
25335,JC-JC,2024-08-19 19:00:00+00:00,4339.824
25336,JC-JC,2024-08-19 20:00:00+00:00,4420.27
25337,JC-JC,2024-08-19 21:00:00+00:00,4378.106
25338,JC-JC,2024-08-19 22:00:00+00:00,4266.046
25339,JC-JC,2024-08-19 23:00:00+00:00,3957.185
25340,JC-JC,2024-08-20 00:00:00+00:00,3742.511
25341,JC-JC,2024-08-20 01:00:00+00:00,3461.022
25342,JC-JC,2024-08-20 02:00:00+00:00,3159.984
25343,JC-JC,2024-08-20 03:00:00+00:00,2812.791
25344,JC-JC,2024-08-20 04:00:00+00:00,2535.766
25345,JC-JC,2024-08-20 05:00:00+00:00,2307.609
25346,JC-JC,2024-08-20 06:00:00+00:00,2156.057
25347,JC-JC,2024-08-20 07:00:00+00:00,2063.185
25348,JC-JC,2024-08-20 08:00:00+00:00,2042.914
25349,JC-JC,2024-08-20 09:00:00+00:00,2089.156
25350,JC-JC,2024-08-20 10:00:00+00:00,2151.277
25351,JC-JC,2024-08-20 11:00:00+00:00,2213.095
25352,JC-JC,2024-08-20 12:00:00+00:00,2218.71
25353,JC-JC,2024-08-20 13:00:00+00:00,2201.676
25354,JC-JC,2024-08-20 14:00:00+00:00,2179.565
25355,JC-JC,2024-08-20 15:00:00+00:00,2226.42
25356,JC-JC,2024-08-20 16:00:00+00:00,2315.466
25357,JC-JC,2024-08-20 17:00:00+00:00,2446.659
25358,JC-JC,2024-08-20 18:00:00+00:00,2579.672
25359,JC-JC,2024-08-20 19:00:00+00:00,2727.339
25360,JC-JC,2024-08-20 20:00:00+00:00,2886.851
25361,JC-JC,2024-08-20 21:00:00+00:00,2982.031
25362,JC-JC,2024-08-20 22:00:00+00:00,2972.175
25363,JC-JC,2024-08-20 23:00:00+00:00,2864.768
25364,JC-JC,2024-08-21 00:00:00+00:00,2781.829
25365,JC-JC,2024-08-21 01:00:00+00:00,2634.429
25366,JC-JC,2024-08-21 02:00:00+00:00,2407.173
25367,JC-JC,2024-08-21 03:00:00+00:00,2188.091
25368,JC-JC,2024-08-21 04:00:00+00:00,2023.35
25369,JC-JC,2024-08-21 05:00:00+00:00,1901.565
25370,JC-JC,2024-08-21 06:00:00+00:00,1820.019
25371,JC-JC,2024-08-21 07:00:00+00:00,1780.455
25372,JC-JC,2024-08-21 08:00:00+00:00,1773.572
25373,JC-JC,2024-08-21 09:00:00+00:00,1843.178
25374,JC-JC,2024-08-21 10:00:00+00:00,1959.158
25375,JC-JC,2024-08-21 11:00:00+00:00,2038.886
25376,JC-JC,2024-08-21 12:00:00+00:00,2076.417
25377,JC-JC,2024-08-21 13:00:00+00:00,2023.667
25378,JC-JC,2024-08-21 14:00:00+00:00,2004.922
25379,JC-JC,2024-08-21 15:00:00+00:00,2079.53
25380,JC-JC,2024-08-21 16:00:00+00:00,2216.406
25381,JC-JC,2024-08-21 17:00:00+00:00,2289.135
25382,JC-JC,2024-08-21 18:00:00+00:00,2374.417
25383,JC-JC,2024-08-21 19:00:00+00:00,2481.473
25384,JC-JC,2024-08-21 20:00:00+00:00,2696.771
25385,JC-JC,2024-08-21 21:00:00+00:00,2839.494
25386,JC-JC,2024-08-21 22:00:00+00:00,2890.921
25387,JC-JC,2024-08-21 23:00:00+00:00,2820.668
25388,JC-JC,2024-08-22 00:00:00+00:00,2756.442
25389,JC-JC,2024-08-22 01:00:00+00:00,2595.153
25390,JC-JC,2024-08-22 02:00:00+00:00,2383.885
25391,JC-JC,2024-08-22 03:00:00+00:00,2155.264
25392,JC-JC,2024-08-22 04:00:00+00:00,1966.494
25393,JC-JC,2024-08-22 05:00:00+00:00,1856.533
25394,JC-JC,2024-08-22 06:00:00+00:00,1802.349
25395,JC-JC,2024-08-22 07:00:00+00:00,1788.348
25396,JC-JC,2024-08-22 08:00:00+00:00,1802.351
25397,JC-JC,2024-08-22 09:00:00+00:00,1891.399
25398,JC-JC,2024-08-22 10:00:00+00:00,1985.619
25399,JC-JC,2024-08-22 11:00:00+00:00,2069.587
25400,JC-JC,2024-08-22 12:00:00+00:00,2101.747
25401,JC-JC,2024-08-22 13:00:00+00:00,2065.645
25402,JC-JC,2024-08-22 14:00:00+00:00,2076.611
25403,JC-JC,2024-08-22 15:00:00+00:00,2131.774
25404,JC-JC,2024-08-22 16:00:00+00:00,2250.799
25405,JC-JC,2024-08-22 17:00:00+00:00,2461.455
25406,JC-JC,2024-08-22 18:00:00+00:00,2667.157
25407,JC-JC,2024-08-22 19:00:00+00:00,2844.73
25408,JC-JC,2024-08-22 20:00:00+00:00,2965.209
25409,JC-JC,2024-08-22 21:00:00+00:00,3103.559
25410,JC-JC,2024-08-22 22:00:00+00:00,3130.925
25411,JC-JC,2024-08-22 23:00:00+00:00,3041.307
25412,JC-JC,2024-08-23 00:00:00+00:00,2929.495
25413,JC-JC,2024-08-23 01:00:00+00:00,2743.096
25414,JC-JC,2024-08-23 02:00:00+00:00,2508.706
25415,JC-JC,2024-08-23 03:00:00+00:00,2269.555
25416,JC-JC,2024-08-23 04:00:00+00:00,2099.939
25417,JC-JC,2024-08-23 05:00:00+00:00,1952.103
25418,JC-JC,2024-08-23 06:00:00+00:00,1873.022
25419,JC-JC,2024-08-23 07:00:00+00:00,1834.173
25420,JC-JC,2024-08-23 08:00:00+00:00,1847.98
25421,JC-JC,2024-08-23 09:00:00+00:00,1912.814
25422,JC-JC,2024-08-23 10:00:00+00:00,2004.065
25423,JC-JC,2024-08-23 11:00:00+00:00,2096.281
25424,JC-JC,2024-08-23 12:00:00+00:00,2161.088
25425,JC-JC,2024-08-23 13:00:00+00:00,2190.732
25426,JC-JC,2024-08-23 14:00:00+00:00,2273.776
25427,JC-JC,2024-08-23 15:00:00+00:00,2397.629
25428,JC-JC,2024-08-23 16:00:00+00:00,2541.292
25429,JC-JC,2024-08-23 17:00:00+00:00,2733.322
25430,JC-JC,2024-08-23 18:00:00+00:00,2967.711
25431,JC-JC,2024-08-23 19:00:00+00:00,3219.947
25432,JC-JC,2024-08-23 20:00:00+00:00,3454.076
25433,JC-JC,2024-08-23 21:00:00+00:00,3599.96
25434,JC-JC,2024-08-23 22:00:00+00:00,3558.772
25435,JC-JC,2024-08-23 23:00:00+00:00,3333.904
25436,JC-JC,2024-08-24 00:00:00+00:00,3149.994
25437,JC-JC,2024-08-24 01:00:00+00:00,2915.612
25438,JC-JC,2024-08-24 02:00:00+00:00,2698.384
25439,JC-JC,2024-08-24 03:00:00+00:00,2441.684
25440,JC-JC,2024-08-24 04:00:00+00:00,2195.193
25441,JC-JC,2024-08-24 05:00:00+00:00,2044.778
25442,JC-JC,2024-08-24 06:00:00+00:00,1943.083
25443,JC-JC,2024-08-24 07:00:00+00:00,1886.081
25444,JC-JC,2024-08-24 08:00:00+00:00,1882.486
25445,JC-JC,2024-08-24 09:00:00+00:00,1873.882
25446,JC-JC,2024-08-24 10:00:00+00:00,1914.152
25447,JC-JC,2024-08-24 11:00:00+00:00,1953.412
25448,JC-JC,2024-08-24 12:00:00+00:00,2035.603
25449,JC-JC,2024-08-24 13:00:00+00:00,2122.08
25450,JC-JC,2024-08-24 14:00:00+00:00,2279.493
25451,JC-JC,2024-08-24 15:00:00+00:00,2420.336
25452,JC-JC,2024-08-24 16:00:00+00:00,2649.262
25453,JC-JC,2024-08-24 17:00:00+00:00,2876.419
25454,JC-JC,2024-08-24 18:00:00+00:00,3109.986
25455,JC-JC,2024-08-24 19:00:00+00:00,3355.097
25456,JC-JC,2024-08-24 20:00:00+00:00,3534.083
25457,JC-JC,2024-08-24 21:00:00+00:00,3633.077
25458,JC-JC,2024-08-24 22:00:00+00:00,3568.691
25459,JC-JC,2024-08-24 23:00:00+00:00,3340.286
25460,JC-JC,2024-08-25 00:00:00+00:00,3162.261
25461,JC-JC,2024-08-25 01:00:00+00:00,2944.279
25462,JC-JC,2024-08-25 02:00:00+00:00,2749.22
25463,JC-JC,2024-08-25 03:00:00+00:00,2517.733
25464,JC-JC,2024-08-25 04:00:00+00:00,2296.981
25465,JC-JC,2024-08-25 05:00:00+00:00,2125.664
25466,JC-JC,2024-08-25 06:00:00+00:00,2013.489
25467,JC-JC,2024-08-25 07:00:00+00:00,1938.854
25468,JC-JC,2024-08-25 08:00:00+00:00,1863.5
25469,JC-JC,2024-08-25 09:00:00+00:00,1868.732
25470,JC-JC,2024-08-25 10:00:00+00:00,1878.253
25471,JC-JC,2024-08-25 11:00:00+00:00,1886.383
25472,JC-JC,2024-08-25 12:00:00+00:00,1993.378
25473,JC-JC,2024-08-25 13:00:00+00:00,2135.865
25474,JC-JC,2024-08-25 14:00:00+00:00,2378.519
25475,JC-JC,2024-08-25 15:00:00+00:00,2569.691
25476,JC-JC,2024-08-25 16:00:00+00:00,2852.976
25477,JC-JC,2024-08-25 17:00:00+00:00,3188.201
25478,JC-JC,2024-08-25 18:00:00+00:00,3435.819
25479,JC-JC,2024-08-25 19:00:00+00:00,3673.651
25480,JC-JC,2024-08-25 20:00:00+00:00,3889.759
25481,JC-JC,2024-08-25 21:00:00+00:00,3995.075
25482,JC-JC,2024-08-25 22:00:00+00:00,3937.92
25483,JC-JC,2024-08-25 23:00:00+00:00,3745.458
25484,JC-JC,2024-08-26 00:00:00+00:00,3545.392
25485,JC-JC,2024-08-26 01:00:00+00:00,3284.966
25486,JC-JC,2024-08-26 02:00:00+00:00,2973.157
25487,JC-JC,2024-08-26 03:00:00+00:00,2680.426
25488,JC-JC,2024-08-26 04:00:00+00:00,2422.486
25489,JC-JC,2024-08-26 05:00:00+00:00,2223.233
25490,JC-JC,2024-08-26 06:00:00+00:00,2096.538
25491,JC-JC,2024-08-26 07:00:00+00:00,2027.94
25492,JC-JC,2024-08-26 08:00:00+00:00,2024.955
25493,JC-JC,2024-08-26 09:00:00+00:00,2104.041
25494,JC-JC,2024-08-26 10:00:00+00:00,2219.782
25495,JC-JC,2024-08-26 11:00:00+00:00,2329.344
25496,JC-JC,2024-08-26 12:00:00+00:00,2478.019
25497,JC-JC,2024-08-26 13:00:00+00:00,2626.454
25498,JC-JC,2024-08-26 14:00:00+00:00,2841.478
25499,JC-JC,2024-08-26 15:00:00+00:00,3136.543
25500,JC-JC,2024-08-26 16:00:00+00:00,3490.899
25501,JC-JC,2024-08-26 17:00:00+00:00,3852.158
25502,JC-JC,2024-08-26 18:00:00+00:00,4045.76
25503,JC-JC,2024-08-26 19:00:00+00:00,4160.835
25504,JC-JC,2024-08-26 20:00:00+00:00,4209.152
25505,JC-JC,2024-08-26 21:00:00+00:00,4261.21
25506,JC-JC,2024-08-26 22:00:00+00:00,4237.185
25507,JC-JC,2024-08-26 23:00:00+00:00,3995.28
25508,JC-JC,2024-08-27 00:00:00+00:00,3725.792
25509,JC-JC,2024-08-27 01:00:00+00:00,3406.225
25510,JC-JC,2024-08-27 02:00:00+00:00,3071.894
25511,JC-JC,2024-08-27 03:00:00+00:00,2762.247
25512,JC-JC,2024-08-27 04:00:00+00:00,2498.024
25513,JC-JC,2024-08-27 05:00:00+00:00,2296.59
25514,JC-JC,2024-08-27 06:00:00+00:00,2166.026
25515,JC-JC,2024-08-27 07:00:00+00:00,2081.767
25516,JC-JC,2024-08-27 08:00:00+00:00,2080.138
25517,JC-JC,2024-08-27 09:00:00+00:00,2150.325
25518,JC-JC,2024-08-27 10:00:00+00:00,2246.24
25519,JC-JC,2024-08-27 11:00:00+00:00,2408.485
25520,JC-JC,2024-08-27 12:00:00+00:00,2553.654
25521,JC-JC,2024-08-27 13:00:00+00:00,2708.329
25522,JC-JC,2024-08-27 14:00:00+00:00,2919.197
25523,JC-JC,2024-08-27 15:00:00+00:00,3156.406
25524,JC-JC,2024-08-27 16:00:00+00:00,3464.606
25525,JC-JC,2024-08-27 17:00:00+00:00,3774.292
25526,JC-JC,2024-08-27 18:00:00+00:00,4039.396
25527,JC-JC,2024-08-27 19:00:00+00:00,4258.801
25528,JC-JC,2024-08-27 20:00:00+00:00,4457.008
25529,JC-JC,2024-08-27 21:00:00+00:00,4563.245
25530,JC-JC,2024-08-27 22:00:00+00:00,4488.327
25531,JC-JC,2024-08-27 23:00:00+00:00,4186.417
25532,JC-JC,2024-08-28 00:00:00+00:00,3929.53
25533,JC-JC,2024-08-28 01:00:00+00:00,3595.684
25534,JC-JC,2024-08-28 02:00:00+00:00,3243.166
25535,JC-JC,2024-08-28 03:00:00+00:00,2920.362
25536,JC-JC,2024-08-28 04:00:00+00:00,2655.7
25537,JC-JC,2024-08-28 05:00:00+00:00,2452.695
25538,JC-JC,2024-08-28 06:00:00+00:00,2321.376
25539,JC-JC,2024-08-28 07:00:00+00:00,2254.336
25540,JC-JC,2024-08-28 08:00:00+00:00,2255.879
25541,JC-JC,2024-08-28 09:00:00+00:00,2368.797
25542,JC-JC,2024-08-28 10:00:00+00:00,2510.184
25543,JC-JC,2024-08-28 11:00:00+00:00,2688.027
25544,JC-JC,2024-08-28 12:00:00+00:00,2884.335
25545,JC-JC,2024-08-28 13:00:00+00:00,3037.369
25546,JC-JC,2024-08-28 14:00:00+00:00,3327.644
25547,JC-JC,2024-08-28 15:00:00+00:00,3725.523
25548,JC-JC,2024-08-28 16:00:00+00:00,4085.895
25549,JC-JC,2024-08-28 17:00:00+00:00,4491.553
25550,JC-JC,2024-08-28 18:00:00+00:00,4848.606
25551,JC-JC,2024-08-28 19:00:00+00:00,5194.719
25552,JC-JC,2024-08-28 20:00:00+00:00,5445.317
25553,JC-JC,2024-08-28 21:00:00+00:00,5561.964
25554,JC-JC,2024-08-28 22:00:00+00:00,5461.276
25555,JC-JC,2024-08-28 23:00:00+00:00,5179.191
25556,JC-JC,2024-08-29 00:00:00+00:00,4807.635
25557,JC-JC,2024-08-29 01:00:00+00:00,4318.677
25558,JC-JC,2024-08-29 02:00:00+00:00,3873.674
25559,JC-JC,2024-08-29 03:00:00+00:00,3494.263
25560,JC-JC,2024-08-29 04:00:00+00:00,3182.876
25561,JC-JC,2024-08-29 05:00:00+00:00,2921.175
25562,JC-JC,2024-08-29 06:00:00+00:00,2770.75
25563,JC-JC,2024-08-29 07:00:00+00:00,2652.191
25564,JC-JC,2024-08-29 08:00:00+00:00,2624.144
25565,JC-JC,2024-08-29 09:00:00+00:00,2672.252
25566,JC-JC,2024-08-29 10:00:00+00:00,2783.502
25567,JC-JC,2024-08-29 11:00:00+00:00,2871.235
25568,JC-JC,2024-08-29 12:00:00+00:00,2944.109
25569,JC-JC,2024-08-29 13:00:00+00:00,3039.463
25570,JC-JC,2024-08-29 14:00:00+00:00,3096.772
25571,JC-JC,2024-08-29 15:00:00+00:00,3177.796
25572,JC-JC,2024-08-29 16:00:00+00:00,3265.514
25573,JC-JC,2024-08-29 17:00:00+00:00,3442.77
25574,JC-JC,2024-08-29 18:00:00+00:00,3587.561
25575,JC-JC,2024-08-29 19:00:00+00:00,3676.733
25576,JC-JC,2024-08-29 20:00:00+00:00,3681.071
25577,JC-JC,2024-08-29 21:00:00+00:00,3620.568
25578,JC-JC,2024-08-29 22:00:00+00:00,3504.132
25579,JC-JC,2024-08-29 23:00:00+00:00,3416.322
25580,JC-JC,2024-08-30 00:00:00+00:00,3305.736
25581,JC-JC,2024-08-30 01:00:00+00:00,3120.251
25582,JC-JC,2024-08-30 02:00:00+00:00,2906.183
25583,JC-JC,2024-08-30 03:00:00+00:00,2677.242
25584,JC-JC,2024-08-30 04:00:00+00:00,2464.408
25585,JC-JC,2024-08-30 05:00:00+00:00,2293.522
25586,JC-JC,2024-08-30 06:00:00+00:00,2177.999
25587,JC-JC,2024-08-30 07:00:00+00:00,2113.431
25588,JC-JC,2024-08-30 08:00:00+00:00,2111.354
25589,JC-JC,2024-08-30 09:00:00+00:00,2159.322
25590,JC-JC,2024-08-30 10:00:00+00:00,2267.896
25591,JC-JC,2024-08-30 11:00:00+00:00,2375.158
25592,JC-JC,2024-08-30 12:00:00+00:00,2487.859
25593,JC-JC,2024-08-30 13:00:00+00:00,2552.524
25594,JC-JC,2024-08-30 14:00:00+00:00,2641.828
25595,JC-JC,2024-08-30 15:00:00+00:00,2673.275
25596,JC-JC,2024-08-30 16:00:00+00:00,2713.628
25597,JC-JC,2024-08-30 17:00:00+00:00,2821.882
25598,JC-JC,2024-08-30 18:00:00+00:00,2950.394
25599,JC-JC,2024-08-30 19:00:00+00:00,2956.273
25600,JC-JC,2024-08-30 20:00:00+00:00,2980.524
25601,JC-JC,2024-08-30 21:00:00+00:00,2986.28
25602,JC-JC,2024-08-30 22:00:00+00:00,2962.637
25603,JC-JC,2024-08-30 23:00:00+00:00,2960.18
25604,JC-JC,2024-08-31 00:00:00+00:00,2916.177
25605,JC-JC,2024-08-31 01:00:00+00:00,2805.756
25606,JC-JC,2024-08-31 02:00:00+00:00,2616.862
25607,JC-JC,2024-08-31 03:00:00+00:00,2462.834
25608,JC-JC,2024-08-31 04:00:00+00:00,2316.298
25609,JC-JC,2024-08-31 05:00:00+00:00,2172.651
25610,JC-JC,2024-08-31 06:00:00+00:00,2083.442
25611,JC-JC,2024-08-31 07:00:00+00:00,2027.294
25612,JC-JC,2024-08-31 08:00:00+00:00,2025.308
25613,JC-JC,2024-08-31 09:00:00+00:00,2058.72
25614,JC-JC,2024-08-31 10:00:00+00:00,2113.838
25615,JC-JC,2024-08-31 11:00:00+00:00,2186.643
25616,JC-JC,2024-08-31 12:00:00+00:00,2332.126
25617,JC-JC,2024-08-31 13:00:00+00:00,2549.538
25618,JC-JC,2024-08-31 14:00:00+00:00,2690.111
25619,JC-JC,2024-08-31 15:00:00+00:00,2766.808
25620,JC-JC,2024-08-31 16:00:00+00:00,2919.246
25621,JC-JC,2024-08-31 17:00:00+00:00,3090.778
25622,JC-JC,2024-08-31 18:00:00+00:00,3257.871
25623,JC-JC,2024-08-31 19:00:00+00:00,3420.018
25624,JC-JC,2024-08-31 20:00:00+00:00,3534.599
25625,JC-JC,2024-08-31 21:00:00+00:00,3573.128
25626,JC-JC,2024-08-31 22:00:00+00:00,3473.974
25627,JC-JC,2024-08-31 23:00:00+00:00,3406.74
25628,JC-JC,2024-09-01 00:00:00+00:00,3300.988
25629,JC-JC,2024-09-01 01:00:00+00:00,3154.628
25630,JC-JC,2024-09-01 02:00:00+00:00,2984.295
25631,JC-JC,2024-09-01 03:00:00+00:00,2749.572
25632,JC-JC,2024-09-01 04:00:00+00:00,2545.946
25633,JC-JC,2024-09-01 05:00:00+00:00,2360.285
25634,JC-JC,2024-09-01 06:00:00+00:00,2235.82
25635,JC-JC,2024-09-01 07:00:00+00:00,2163.84
25636,JC-JC,2024-09-01 08:00:00+00:00,2138.444
25637,JC-JC,2024-09-01 09:00:00+00:00,2151.216
25638,JC-JC,2024-09-01 10:00:00+00:00,2198.891
25639,JC-JC,2024-09-01 11:00:00+00:00,2263.671
25640,JC-JC,2024-09-01 12:00:00+00:00,2419.365
25641,JC-JC,2024-09-01 13:00:00+00:00,2587.348
25642,JC-JC,2024-09-01 14:00:00+00:00,2828.938
25643,JC-JC,2024-09-01 15:00:00+00:00,3020.741
25644,JC-JC,2024-09-01 16:00:00+00:00,3148.931
25645,JC-JC,2024-09-01 17:00:00+00:00,3222.206
25646,JC-JC,2024-09-01 18:00:00+00:00,3316.224
25647,JC-JC,2024-09-01 19:00:00+00:00,3517.036
25648,JC-JC,2024-09-01 20:00:00+00:00,3796.039
25649,JC-JC,2024-09-01 21:00:00+00:00,3991.639
25650,JC-JC,2024-09-01 22:00:00+00:00,4007.294
25651,JC-JC,2024-09-01 23:00:00+00:00,3826.665
25652,JC-JC,2024-09-02 00:00:00+00:00,3619.066
25653,JC-JC,2024-09-02 01:00:00+00:00,3359.212
25654,JC-JC,2024-09-02 02:00:00+00:00,3125.652
25655,JC-JC,2024-09-02 03:00:00+00:00,2860.175
25656,JC-JC,2024-09-02 04:00:00+00:00,2634.645
25657,JC-JC,2024-09-02 05:00:00+00:00,2434.965
25658,JC-JC,2024-09-02 06:00:00+00:00,2279.776
25659,JC-JC,2024-09-02 07:00:00+00:00,2147.655
25660,JC-JC,2024-09-02 08:00:00+00:00,2079.538
25661,JC-JC,2024-09-02 09:00:00+00:00,2064.316
25662,JC-JC,2024-09-02 10:00:00+00:00,2067.449
25663,JC-JC,2024-09-02 11:00:00+00:00,2061.948
25664,JC-JC,2024-09-02 12:00:00+00:00,2161.968
25665,JC-JC,2024-09-02 13:00:00+00:00,2184.674
25666,JC-JC,2024-09-02 14:00:00+00:00,2247.032
25667,JC-JC,2024-09-02 15:00:00+00:00,2312.625
25668,JC-JC,2024-09-02 16:00:00+00:00,2480.198
25669,JC-JC,2024-09-02 17:00:00+00:00,2697.17
25670,JC-JC,2024-09-02 18:00:00+00:00,2890.834
25671,JC-JC,2024-09-02 19:00:00+00:00,3052.322
25672,JC-JC,2024-09-02 20:00:00+00:00,3217.864
25673,JC-JC,2024-09-02 21:00:00+00:00,3359.039
25674,JC-JC,2024-09-02 22:00:00+00:00,3283.126
25675,JC-JC,2024-09-02 23:00:00+00:00,3079.37
25676,JC-JC,2024-09-03 00:00:00+00:00,2927.672
25677,JC-JC,2024-09-03 01:00:00+00:00,2705.978
